Feature ID	Taxon	Confidence
22a05991238092d19ced5b87427431ef	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__unidentified;g__unidentified;s__unidentified	0.8045805899342139
ee9e1231ead516a6a150b1dc9b254e98	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Hypomyces;s__Hypomyces_aurantius	0.7963523268341655
1bee067c14d2e479bac7c22306bd1ae4	k__Fungi	0.9999999999999925
16f701f973407df60e88aefabd4da662	k__Fungi;p__Ascomycota	0.9744997149130628
13e3c708d7773940ecb57f6b72770c34	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_kruisii	0.9999816327560721
a455f47868c08701e72c434f75dbbc9d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	0.7597282081596739
2a4809d5b3bf5d66be6f3519879bbb6c	k__Fungi;p__Basidiomycota;c__Cystobasidiomycetes;o__Cystobasidiomycetes_ord_Incertae_sedis;f__Microsporomycetaceae;g__Microsporomyces;s__Microsporomyces_orientalis	0.9200585915804935
341f13efd67fe9f03cf264177df9a4df	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales	0.8517805233923333
6257cf4e6ca5fdb3397bb07503ef0046	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula	0.9823843574086589
ec58280eb39cc459192e700b0ce6ad8d	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Diatrypaceae;g__Eutypa;s__unidentified	0.9725782105734821
f6c118183a71623000e07b29d8ea0314	k__Fungi	0.9999999999999944
04d9bef88ddcac9a63f64181eeccf392	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Helminthosphaeriaceae;g__Spadicoides;s__Spadicoides_bina	0.9825139020608789
7460d59f05d55b5158835b132636cb0d	k__Fungi;p__Chytridiomycota;c__GS14;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.9999999998079119
05d18d30cf17a40a972790eae7ac521d	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__unidentified;g__unidentified;s__unidentified	0.7732861297208857
87ba656e62b7eef2d253e2e087cd7063	k__Fungi	1.0000000000000058
7f1d3036a417aefb51381c844bcce8db	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Tremella;s__Tremella_diploschistina	0.999953868848004
8317b24dca7d5c9a50c130bd8b9e2af4	k__Fungi;p__Rozellomycota;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified	0.8588596607683417
d8f3a23575ad950a51808636ac89ab9d	k__Fungi	0.9999999999999973
